regime,tokenReduction,failureReduction,fixedEnergyShare,physicalSavingsFraction,gateEnergyRatio,falseReject,demandMultiplier,completion,waterSavedPerCompletionPct,energySavedPerCompletionPct,totalWaterChangePct,totalEnergyChangePct,waterDemandBreakEven
different verifier site,0.5,0,0.8,0,0.1,0.1,3,0.978048,-350.63286406042596,-10.950324377886211,1232.8847926267283,228.16958525345626,0.2250757167157615
illustrative wet,0.5,0,0.8,0,0.25,0,1,0.992,-24.99999999999998,-25,24.99999999999998,25,0.8
illustrative wet,0.5,0,0.8,0,0.25,0,1.5,0.992,-24.99999999999998,-25,87.49999999999997,87.5,0.8
illustrative wet,0.5,0,0.8,0,0.25,0,2,0.992,-24.99999999999998,-25,149.99999999999994,150,0.8
illustrative wet,0.5,0,0.8,0,0.25,0,3,0.992,-24.99999999999998,-25,274.99999999999994,275,0.8
illustrative dry,0.5,0,0.8,0,0.25,0,1,0.992,-25.00000000000002,-25.00000000000002,25,25,0.7999999999999999
illustrative dry,0.5,0,0.8,0,0.25,0,1.5,0.992,-25.00000000000002,-25.00000000000002,87.5,87.5,0.7999999999999999
illustrative dry,0.5,0,0.8,0,0.25,0,2,0.992,-25.00000000000002,-25.00000000000002,150,150,0.7999999999999999
illustrative dry,0.5,0,0.8,0,0.25,0,3,0.992,-25.00000000000002,-25.00000000000002,275,275,0.7999999999999999
different verifier site,0.5,0,0.8,0,0.25,0,1,0.992,-785.7142857142858,-21.42857142857144,785.7142857142858,21.42857142857142,0.1129032258064516
different verifier site,0.5,0,0.8,0,0.25,0,1.5,0.992,-785.7142857142858,-21.42857142857144,1228.5714285714287,82.14285714285714,0.1129032258064516
different verifier site,0.5,0,0.8,0,0.25,0,2,0.992,-785.7142857142858,-21.42857142857144,1671.4285714285716,142.85714285714283,0.1129032258064516
different verifier site,0.5,0,0.8,0,0.25,0,3,0.992,-785.7142857142858,-21.42857142857144,2557.1428571428573,264.2857142857143,0.1129032258064516
illustrative wet,0.5,0,0.8,0,0.25,0.01,1,0.991001088,-25.35332352732995,-25.35332352732995,25.227096774193548,25.227096774193548,0.7985492163913819
illustrative wet,0.5,0,0.8,0,0.25,0.01,1.5,0.991001088,-25.35332352732995,-25.35332352732995,87.84064516129031,87.84064516129033,0.7985492163913819
illustrative wet,0.5,0,0.8,0,0.25,0.01,2,0.991001088,-25.35332352732995,-25.35332352732995,150.45419354838708,150.45419354838708,0.7985492163913819
illustrative wet,0.5,0,0.8,0,0.25,0.01,3,0.991001088,-25.35332352732995,-25.35332352732995,275.6812903225806,275.68129032258065,0.7985492163913819
illustrative dry,0.5,0,0.8,0,0.25,0.01,1,0.991001088,-25.353323527329998,-25.353323527329998,25.227096774193548,25.227096774193548,0.7985492163913818
illustrative dry,0.5,0,0.8,0,0.25,0.01,1.5,0.991001088,-25.353323527329998,-25.353323527329998,87.84064516129031,87.84064516129031,0.7985492163913818
illustrative dry,0.5,0,0.8,0,0.25,0.01,2,0.991001088,-25.353323527329998,-25.353323527329998,150.45419354838708,150.45419354838708,0.7985492163913818
illustrative dry,0.5,0,0.8,0,0.25,0.01,3,0.991001088,-25.353323527329998,-25.353323527329998,275.6812903225806,275.6812903225806,0.7985492163913818
different verifier site,0.5,0,0.8,0,0.25,0.01,1,0.991001088,-793.7515919255984,-21.74581991982638,792.8516129032257,21.62322580645164,0.11200069368171571
different verifier site,0.5,0,0.8,0,0.25,0.01,1.5,0.991001088,-793.7515919255984,-21.74581991982638,1239.2774193548387,82.43483870967742,0.11200069368171571
different verifier site,0.5,0,0.8,0,0.25,0.01,2,0.991001088,-793.7515919255984,-21.74581991982638,1685.7032258064514,143.2464516129033,0.11200069368171571
different verifier site,0.5,0,0.8,0,0.25,0.01,3,0.991001088,-793.7515919255984,-21.74581991982638,2578.5548387096774,264.86967741935484,0.11200069368171571
illustrative wet,0.5,0,0.8,0,0.25,0.1,1,0.978048,-29.204292631854443,-29.204292631854468,27.38709677419353,27.38709677419355,0.7850088630032921
illustrative wet,0.5,0,0.8,0,0.25,0.1,1.5,0.978048,-29.204292631854443,-29.204292631854468,91.0806451612903,91.0806451612903,0.7850088630032921
illustrative wet,0.5,0,0.8,0,0.25,0.1,2,0.978048,-29.204292631854443,-29.204292631854468,154.77419354838707,154.7741935483871,0.7850088630032921
illustrative wet,0.5,0,0.8,0,0.25,0.1,3,0.978048,-29.204292631854443,-29.204292631854468,282.1612903225806,282.1612903225806,0.7850088630032921
illustrative dry,0.5,0,0.8,0,0.25,0.1,1,0.978048,-29.204292631854468,-29.204292631854468,27.38709677419355,27.38709677419355,0.785008863003292
illustrative dry,0.5,0,0.8,0,0.25,0.1,1.5,0.978048,-29.204292631854468,-29.204292631854468,91.0806451612903,91.0806451612903,0.785008863003292
illustrative dry,0.5,0,0.8,0,0.25,0.1,2,0.978048,-29.204292631854468,-29.204292631854468,154.7741935483871,154.7741935483871,0.785008863003292
illustrative dry,0.5,0,0.8,0,0.25,0.1,3,0.978048,-29.204292631854468,-29.204292631854468,282.1612903225806,282.1612903225806,0.785008863003292
different verifier site,0.5,0,0.8,0,0.25,0.1,1,0.978048,-874.4423878699495,-25.236038663600514,860.7373271889401,23.47465437788019,0.10408672294704528
different verifier site,0.5,0,0.8,0,0.25,0.1,1.5,0.978048,-874.4423878699495,-25.236038663600514,1341.10599078341,85.21198156682026,0.10408672294704528
different verifier site,0.5,0,0.8,0,0.25,0.1,2,0.978048,-874.4423878699495,-25.236038663600514,1821.4746543778801,146.94930875576037,0.10408672294704528
different verifier site,0.5,0,0.8,0,0.25,0.1,3,0.978048,-874.4423878699495,-25.236038663600514,2782.21198156682,270.42396313364054,0.10408672294704528
illustrative wet,0.5,0,0.8,0.5,0,0,1,0.992,5.000000000000016,5.000000000000016,-5.000000000000016,-5.000000000000004,1.0526315789473686
illustrative wet,0.5,0,0.8,0.5,0,0,1.5,0.992,5.000000000000016,5.000000000000016,42.499999999999986,42.499999999999986,1.0526315789473686
illustrative wet,0.5,0,0.8,0.5,0,0,2,0.992,5.000000000000016,5.000000000000016,89.99999999999997,89.99999999999999,1.0526315789473686
illustrative wet,0.5,0,0.8,0.5,0,0,3,0.992,5.000000000000016,5.000000000000016,184.99999999999997,184.99999999999997,1.0526315789473686
illustrative dry,0.5,0,0.8,0.5,0,0,1,0.992,4.999999999999993,4.999999999999993,-4.999999999999993,-4.999999999999993,1.0526315789473684
illustrative dry,0.5,0,0.8,0.5,0,0,1.5,0.992,4.999999999999993,4.999999999999993,42.50000000000001,42.50000000000001,1.0526315789473684
illustrative dry,0.5,0,0.8,0.5,0,0,2,0.992,4.999999999999993,4.999999999999993,90.00000000000001,90.00000000000001,1.0526315789473684
illustrative dry,0.5,0,0.8,0.5,0,0,3,0.992,4.999999999999993,4.999999999999993,185,185,1.0526315789473684
different verifier site,0.5,0,0.8,0.5,0,0,1,0.992,4.999999999999993,4.999999999999993,-4.999999999999982,-4.999999999999993,1.0526315789473684
different verifier site,0.5,0,0.8,0.5,0,0,1.5,0.992,4.999999999999993,4.999999999999993,42.50000000000003,42.50000000000001,1.0526315789473684
different verifier site,0.5,0,0.8,0.5,0,0,2,0.992,4.999999999999993,4.999999999999993,90.00000000000003,90.00000000000001,1.0526315789473684
different verifier site,0.5,0,0.8,0.5,0,0,3,0.992,4.999999999999993,4.999999999999993,185.00000000000006,185,1.0526315789473684
illustrative wet,0.5,0,0.8,0.5,0,0.01,1,0.991001088,4.949600862597636,4.949600862597636,-5.045313548387087,-5.045313548387098,1.053133907729326
illustrative wet,0.5,0,0.8,0.5,0,0.01,1.5,0.991001088,4.949600862597636,4.949600862597636,42.43202967741935,42.43202967741937,1.053133907729326
illustrative wet,0.5,0,0.8,0.5,0,0.01,2,0.991001088,4.949600862597636,4.949600862597636,89.90937290322583,89.9093729032258,1.053133907729326
illustrative wet,0.5,0,0.8,0.5,0,0.01,3,0.991001088,4.949600862597636,4.949600862597636,184.8640593548387,184.86405935483873,1.053133907729326
illustrative dry,0.5,0,0.8,0.5,0,0.01,1,0.991001088,4.9496008625976256,4.9496008625976256,-5.045313548387098,-5.045313548387098,1.053133907729326
illustrative dry,0.5,0,0.8,0.5,0,0.01,1.5,0.991001088,4.9496008625976256,4.9496008625976256,42.43202967741937,42.43202967741937,1.053133907729326
illustrative dry,0.5,0,0.8,0.5,0,0.01,2,0.991001088,4.9496008625976256,4.9496008625976256,89.9093729032258,89.9093729032258,1.053133907729326
illustrative dry,0.5,0,0.8,0.5,0,0.01,3,0.991001088,4.9496008625976256,4.9496008625976256,184.86405935483873,184.86405935483873,1.053133907729326
different verifier site,0.5,0,0.8,0.5,0,0.01,1,0.991001088,4.949600862597636,4.9496008625976256,-5.045313548387087,-5.045313548387098,1.053133907729326
different verifier site,0.5,0,0.8,0.5,0,0.01,1.5,0.991001088,4.949600862597636,4.9496008625976256,42.43202967741937,42.43202967741937,1.053133907729326
different verifier site,0.5,0,0.8,0.5,0,0.01,2,0.991001088,4.949600862597636,4.9496008625976256,89.90937290322583,89.9093729032258,1.053133907729326
different verifier site,0.5,0,0.8,0.5,0,0.01,3,0.991001088,4.949600862597636,4.9496008625976256,184.86405935483873,184.86405935483873,1.053133907729326
illustrative wet,0.5,0,0.8,0.5,0,0.1,1,0.978048,4.286742572961677,4.286742572961677,-5.6329032258064515,-5.632903225806462,1.059691390520206
illustrative wet,0.5,0,0.8,0.5,0,0.1,1.5,0.978048,4.286742572961677,4.286742572961677,41.55064516129032,41.5506451612903,1.059691390520206
illustrative wet,0.5,0,0.8,0.5,0,0.1,2,0.978048,4.286742572961677,4.286742572961677,88.7341935483871,88.73419354838707,1.059691390520206
illustrative wet,0.5,0,0.8,0.5,0,0.1,3,0.978048,4.286742572961677,4.286742572961677,183.10129032258064,183.1012903225806,1.059691390520206
illustrative dry,0.5,0,0.8,0.5,0,0.1,1,0.978048,4.286742572961677,4.286742572961677,-5.632903225806474,-5.632903225806474,1.0596913905202061
illustrative dry,0.5,0,0.8,0.5,0,0.1,1.5,0.978048,4.286742572961677,4.286742572961677,41.5506451612903,41.5506451612903,1.0596913905202061
illustrative dry,0.5,0,0.8,0.5,0,0.1,2,0.978048,4.286742572961677,4.286742572961677,88.73419354838705,88.73419354838705,1.0596913905202061
illustrative dry,0.5,0,0.8,0.5,0,0.1,3,0.978048,4.286742572961677,4.286742572961677,183.1012903225806,183.1012903225806,1.0596913905202061
different verifier site,0.5,0,0.8,0.5,0,0.1,1,0.978048,4.286742572961666,4.286742572961677,-5.632903225806462,-5.632903225806474,1.0596913905202061
different verifier site,0.5,0,0.8,0.5,0,0.1,1.5,0.978048,4.286742572961666,4.286742572961677,41.5506451612903,41.5506451612903,1.0596913905202061
different verifier site,0.5,0,0.8,0.5,0,0.1,2,0.978048,4.286742572961666,4.286742572961677,88.73419354838707,88.73419354838705,1.0596913905202061
different verifier site,0.5,0,0.8,0.5,0,0.1,3,0.978048,4.286742572961666,4.286742572961677,183.1012903225806,183.1012903225806,1.0596913905202061
illustrative wet,0.5,0,0.8,0.5,0.02,0,1,0.992,3.000000000000025,3.0000000000000027,-3.000000000000025,-3.0000000000000027,1.0309278350515465
illustrative wet,0.5,0,0.8,0.5,0.02,0,1.5,0.992,3.000000000000025,3.0000000000000027,45.499999999999964,45.50000000000001,1.0309278350515465
illustrative wet,0.5,0,0.8,0.5,0.02,0,2,0.992,3.000000000000025,3.0000000000000027,93.99999999999994,94,1.0309278350515465
illustrative wet,0.5,0,0.8,0.5,0.02,0,3,0.992,3.000000000000025,3.0000000000000027,190.99999999999991,191,1.0309278350515465
illustrative dry,0.5,0,0.8,0.5,0.02,0,1,0.992,2.9999999999999916,2.9999999999999916,-2.9999999999999916,-2.9999999999999916,1.0309278350515463
illustrative dry,0.5,0,0.8,0.5,0.02,0,1.5,0.992,2.9999999999999916,2.9999999999999916,45.50000000000001,45.50000000000001,1.0309278350515463
illustrative dry,0.5,0,0.8,0.5,0.02,0,2,0.992,2.9999999999999916,2.9999999999999916,94.00000000000001,94.00000000000001,1.0309278350515463
illustrative dry,0.5,0,0.8,0.5,0.02,0,3,0.992,2.9999999999999916,2.9999999999999916,191,191,1.0309278350515463
different verifier site,0.5,0,0.8,0.5,0.02,0,1,0.992,-57.857142857142875,3.2857142857142807,57.857142857142875,-3.2857142857142807,0.6334841628959275
different verifier site,0.5,0,0.8,0.5,0.02,0,1.5,0.992,-57.857142857142875,3.2857142857142807,136.78571428571433,45.071428571428584,0.6334841628959275
different verifier site,0.5,0,0.8,0.5,0.02,0,2,0.992,-57.857142857142875,3.2857142857142807,215.71428571428575,93.42857142857144,0.6334841628959275
different verifier site,0.5,0,0.8,0.5,0.02,0,3,0.992,-57.857142857142875,3.2857142857142807,373.57142857142867,190.14285714285717,0.6334841628959275
illustrative wet,0.5,0,0.8,0.5,0.02,0.01,1,0.991001088,2.929398842395614,2.929398842395603,-3.0271458064516032,-3.0271458064516144,1.0312164247574864
illustrative wet,0.5,0,0.8,0.5,0.02,0.01,1.5,0.991001088,2.929398842395614,2.929398842395603,45.45928129032257,45.45928129032259,1.0312164247574864
illustrative wet,0.5,0,0.8,0.5,0.02,0.01,2,0.991001088,2.929398842395614,2.929398842395603,93.9457083870968,93.94570838709677,1.0312164247574864
illustrative wet,0.5,0,0.8,0.5,0.02,0.01,3,0.991001088,2.929398842395614,2.929398842395603,190.91856258064516,190.9185625806452,1.0312164247574864
illustrative dry,0.5,0,0.8,0.5,0.02,0.01,1,0.991001088,2.929398842395603,2.929398842395603,-3.0271458064516144,-3.0271458064516144,1.0312164247574864
illustrative dry,0.5,0,0.8,0.5,0.02,0.01,1.5,0.991001088,2.929398842395603,2.929398842395603,45.45928129032259,45.45928129032259,1.0312164247574864
illustrative dry,0.5,0,0.8,0.5,0.02,0.01,2,0.991001088,2.929398842395603,2.929398842395603,93.94570838709677,93.94570838709677,1.0312164247574864
illustrative dry,0.5,0,0.8,0.5,0.02,0.01,3,0.991001088,2.929398842395603,2.929398842395603,190.9185625806452,190.9185625806452,1.0312164247574864
different verifier site,0.5,0,0.8,0.5,0.02,0.01,1,0.991001088,-58.54246262946585,3.2179991309958966,58.38281548387094,-3.315455483870966,0.631381628710746
different verifier site,0.5,0,0.8,0.5,0.02,0.01,1.5,0.991001088,-58.54246262946585,3.2179991309958966,137.57422322580646,45.026816774193556,0.631381628710746
different verifier site,0.5,0,0.8,0.5,0.02,0.01,2,0.991001088,-58.54246262946585,3.2179991309958966,216.76563096774188,93.36908903225807,0.631381628710746
different verifier site,0.5,0,0.8,0.5,0.02,0.01,3,0.991001088,-58.54246262946585,3.2179991309958966,375.1484464516129,190.05363354838713,0.631381628710746
illustrative wet,0.5,0,0.8,0.5,0.02,0.1,1,0.978048,2.0645203507394627,2.0645203507394516,-3.441935483870995,-3.441935483870995,1.035646276684596
illustrative wet,0.5,0,0.8,0.5,0.02,0.1,1.5,0.978048,2.0645203507394627,2.0645203507394516,44.83709677419352,44.83709677419352,1.035646276684596
illustrative wet,0.5,0,0.8,0.5,0.02,0.1,2,0.978048,2.0645203507394627,2.0645203507394516,93.11612903225802,93.11612903225802,1.035646276684596
illustrative wet,0.5,0,0.8,0.5,0.02,0.1,3,0.978048,2.0645203507394627,2.0645203507394516,189.67419354838705,189.67419354838705,1.035646276684596
illustrative dry,0.5,0,0.8,0.5,0.02,0.1,1,0.978048,2.0645203507394516,2.0645203507394516,-3.441935483870995,-3.441935483870995,1.0356462766845957
illustrative dry,0.5,0,0.8,0.5,0.02,0.1,1.5,0.978048,2.0645203507394516,2.0645203507394516,44.83709677419352,44.83709677419352,1.0356462766845957
illustrative dry,0.5,0,0.8,0.5,0.02,0.1,2,0.978048,2.0645203507394516,2.0645203507394516,93.11612903225802,93.11612903225802,1.0356462766845957
illustrative dry,0.5,0,0.8,0.5,0.02,0.1,3,0.978048,2.0645203507394516,2.0645203507394516,189.67419354838705,189.67419354838705,1.0356462766845957
different verifier site,0.5,0,0.8,0.5,0.02,0.1,1,0.978048,-65.55452726830815,2.381980668199768,63.22608294930872,-3.754930875576068,0.6126471835451437
different verifier site,0.5,0,0.8,0.5,0.02,0.1,1.5,0.978048,-65.55452726830815,2.381980668199768,144.83912442396309,44.3676036866359,0.6126471835451437
different verifier site,0.5,0,0.8,0.5,0.02,0.1,2,0.978048,-65.55452726830815,2.381980668199768,226.45216589861744,92.49013824884787,0.6126471835451437
different verifier site,0.5,0,0.8,0.5,0.02,0.1,3,0.978048,-65.55452726830815,2.381980668199768,389.67824884792617,188.7352073732718,0.6126471835451437
illustrative wet,0.5,0,0.8,0.5,0.1,0,1,0.992,-4.999999999999982,-4.999999999999982,5.000000000000004,4.999999999999982,0.9523809523809524
illustrative wet,0.5,0,0.8,0.5,0.1,0,1.5,0.992,-4.999999999999982,-4.999999999999982,57.49999999999999,57.49999999999999,0.9523809523809524
illustrative wet,0.5,0,0.8,0.5,0.1,0,2,0.992,-4.999999999999982,-4.999999999999982,110.00000000000001,109.99999999999997,0.9523809523809524
illustrative wet,0.5,0,0.8,0.5,0.1,0,3,0.992,-4.999999999999982,-4.999999999999982,215,215,0.9523809523809524
illustrative dry,0.5,0,0.8,0.5,0.1,0,1,0.992,-5.000000000000004,-5.000000000000004,5.000000000000004,5.000000000000004,0.9523809523809524
illustrative dry,0.5,0,0.8,0.5,0.1,0,1.5,0.992,-5.000000000000004,-5.000000000000004,57.49999999999999,57.49999999999999,0.9523809523809524
illustrative dry,0.5,0,0.8,0.5,0.1,0,2,0.992,-5.000000000000004,-5.000000000000004,110.00000000000001,110.00000000000001,0.9523809523809524
illustrative dry,0.5,0,0.8,0.5,0.1,0,3,0.992,-5.000000000000004,-5.000000000000004,215,215,0.9523809523809524
different verifier site,0.5,0,0.8,0.5,0.1,0,1,0.992,-309.28571428571433,-3.571428571428581,309.28571428571433,3.571428571428581,0.24432809773123906
different verifier site,0.5,0,0.8,0.5,0.1,0,1.5,0.992,-309.28571428571433,-3.571428571428581,513.9285714285716,55.35714285714286,0.24432809773123906
different verifier site,0.5,0,0.8,0.5,0.1,0,2,0.992,-309.28571428571433,-3.571428571428581,718.5714285714287,107.14285714285717,0.24432809773123906
different verifier site,0.5,0,0.8,0.5,0.1,0,3,0.992,-309.28571428571433,-3.571428571428581,1127.8571428571431,210.71428571428572,0.24432809773123906
illustrative wet,0.5,0,0.8,0.5,0.1,0.01,1,0.991001088,-5.151409238412463,-5.151409238412463,5.045525161290332,5.04552516129031,0.9519682047041674
illustrative wet,0.5,0,0.8,0.5,0.1,0.01,1.5,0.991001088,-5.151409238412463,-5.151409238412463,57.5682877419355,57.5682877419355,0.9519682047041674
illustrative wet,0.5,0,0.8,0.5,0.1,0.01,2,0.991001088,-5.151409238412463,-5.151409238412463,110.09105032258066,110.09105032258061,0.9519682047041674
illustrative wet,0.5,0,0.8,0.5,0.1,0.01,3,0.991001088,-5.151409238412463,-5.151409238412463,215.13657548387098,215.13657548387098,0.9519682047041674
illustrative dry,0.5,0,0.8,0.5,0.1,0.01,1,0.991001088,-5.151409238412485,-5.151409238412485,5.045525161290332,5.045525161290332,0.9519682047041674
illustrative dry,0.5,0,0.8,0.5,0.1,0.01,1.5,0.991001088,-5.151409238412485,-5.151409238412485,57.5682877419355,57.5682877419355,0.9519682047041674
illustrative dry,0.5,0,0.8,0.5,0.1,0.01,2,0.991001088,-5.151409238412485,-5.151409238412485,110.09105032258066,110.09105032258066,0.9519682047041674
illustrative dry,0.5,0,0.8,0.5,0.1,0.01,3,0.991001088,-5.151409238412485,-5.151409238412485,215.13657548387098,215.13657548387098,0.9519682047041674
different verifier site,0.5,0,0.8,0.5,0.1,0.01,1,0.991001088,-312.5107165977199,-3.7084077954110395,312.09533161290335,3.6039767741935513,0.24266229760140495
different verifier site,0.5,0,0.8,0.5,0.1,0.01,1.5,0.991001088,-312.5107165977199,-3.7084077954110395,518.142997419355,55.405965161290325,0.24266229760140495
different verifier site,0.5,0,0.8,0.5,0.1,0.01,2,0.991001088,-312.5107165977199,-3.7084077954110395,724.1906632258067,107.20795354838711,0.24266229760140495
different verifier site,0.5,0,0.8,0.5,0.1,0.01,3,0.991001088,-312.5107165977199,-3.7084077954110395,1136.28599483871,210.81193032258065,0.24266229760140495
illustrative wet,0.5,0,0.8,0.5,0.1,0.1,1,0.978048,-6.82436853814945,-6.82436853814945,5.321935483870965,5.321935483870965,0.9494698282991014
illustrative wet,0.5,0,0.8,0.5,0.1,0.1,1.5,0.978048,-6.82436853814945,-6.82436853814945,57.98290322580644,57.98290322580644,0.9494698282991014
illustrative wet,0.5,0,0.8,0.5,0.1,0.1,2,0.978048,-6.82436853814945,-6.82436853814945,110.64387096774193,110.64387096774193,0.9494698282991014
